,score,human_label
KiDSDR4 J020939.732-282450.24,2.8312204448074327,-1
KiDSDR4 J024005.898-290125.47,3.063650032346822,-1
KiDSDR4 J114329.639-014429.98,1.1911426926488922,-1
KiDSDR4 J024307.685-280643.43,3.1141292327470103,-1
KiDSDR4 J220613.562-291551.01,0.5481262734768803,-1
KiDSDR4 J220440.706-292744.25,3.0445552768622344,-1
KiDSDR4 J115756.495-002855.83,1.0268384191943487,-1
KiDSDR4 J012147.296-284509.87,1.6016911006088401,-1
KiDSDR4 J032949.004-284142.43,0.9978088381360877,-1
KiDSDR4 J131728.534+023446.58,1.6631265301765639,-1
KiDSDR4 J023830.589-284805.62,2.50458645424161,-1
KiDSDR4 J021007.772-283240.66,1.2861080366045143,-1
KiDSDR4 J110737.622-005512.12,3.5007771778873544,0
KiDSDR4 J224442.634-281935.92,3.8738031106491144,0
KiDSDR4 J224416.777-283710.03,3.635181709098924,0
KiDSDR4 J131617.958+021248.81,1.4310421689981363,-1
KiDSDR4 J224120.225-281851.12,0.837178576631041,-1
KiDSDR4 J115637.940-001241.10,3.4625514236169432,0
KiDSDR4 J224105.342-282905.48,1.218523640919545,-1
KiDSDR4 J224404.514-283754.66,2.813239569493484,-1
KiDSDR4 J024048.990-280505.80,1.5411496404700276,-1
KiDSDR4 J084434.434+013451.66,1.4572925018898304,-1
KiDSDR4 J033142.016-290125.87,1.3749967833225079,-1
KiDSDR4 J131921.453+021718.37,2.2535503262775745,-1
KiDSDR4 J024054.624-292643.96,0.24487199639435947,-1
KiDSDR4 J084339.506+013445.66,1.851783466358266,-1
KiDSDR4 J131935.004+023159.02,2.7641961859157345,-1
KiDSDR4 J023851.662-293506.14,2.31280922264381,-1
KiDSDR4 J020904.705-283034.69,1.4834407510249044,-1
KiDSDR4 J021108.968-275252.87,0.6787054931580324,-1
KiDSDR4 J224507.436-283951.69,0.6841763057114139,-1
KiDSDR4 J110857.335-001920.80,0.5856097434440414,-1
KiDSDR4 J021029.787-274455.66,3.1161272024667945,-1
KiDSDR4 J115739.988-000108.63,2.541548484239914,-1
KiDSDR4 J224355.002-282952.19,1.5600915113693739,-1
